"","year","agency_code","agency_level","designation_Type","name","county","street_addr","street_addr2","city","state","zip","phone","url","super_name","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","esea","stem","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","absent_group_ALL","absent_group_FEM","absent_group_HI7","absent_group_MALE","absent_group_WH7","absent_group_BL7","absent_group_ELS","absent_group_MU7","absent_group_SWD","absent_group_AS7","absent_group_AM7","absent_group_PI7"
"4991",2020,"300306","SCH","P","Central Davie Academy","Davie","160 Martin Luther King Jr. Roa",NA,"Mocksville","NC",27028,"336-751-5712","www.davie.k12.nc.us/schools/central-davie-academy/","Beth Edwards","A","300LEA","03:12","Alternative School","Traditional","Y",NA,NA,NA,NA,25,NA,5,TRUE,"N","N","Y","Y",0,0.917,0.083,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4992",2020,"300312","SCH","P","Davie County High School","Davie","180 War Eagle Drive",NA,"Mocksville","NC",27028,"336-751-5905","www.davie.k12.nc.us/schools/davie-high/","Doyle Nicholson","H","300LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1672,1217,72.79,NA,"N","N","N","Y",0,0.917,0.083,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4993",2020,"300314","SCH","P","Davie County Early College High School","Davie","1211 Salisbury Road",NA,"Mocksville","NC",27028,"336-753-0888","www.davie.k12.nc.us/schools/early-college/","Denise Absher","H","300LEA","09:13","Regular School","Traditional","N",NA,NA,NA,NA,165,NA,5,TRUE,"N","N","N","N",0,0.917,0.083,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4994",2020,"300325","SCH","P","North Davie Middle School","Davie","497 Farmington Road",NA,"Mocksville","NC",27028,"336-998-5555","www.davie.k12.nc.us/schools/north-davie/","Mary Foster","M","300LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,477,448,93.92,NA,"N","N","Y","Y",0,0.917,0.083,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4995",2020,"300330","SCH","P","South Davie Middle School","Davie","197 South Davie Drive",NA,"Mocksville","NC",27028,"336-751-5941","www.davie.k12.nc.us/schools/south-davie/","Melissa Lynch","M","300LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,555,478,86.13,NA,"N","N","Y","Y",0,0.917,0.083,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4996",2020,"300337","SCH","P","William Ellis Middle School","Davie","144 William Ellis Drive",NA,"Advance","NC",27006,"336-998-2007","www.davie.k12.nc.us/schools/william-ellis/","Cindy Myers","M","300LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,438,NA,95,TRUE,"N","N","N","Y",0,0.917,0.083,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4997",2020,"300LEA","LEA","P","Davie County Schools","Davie","220 Cherry St",NA,"Mocksville","NC",27028,"336-751-5921","www.davie.k12.nc.us/","Mr Jeff Wallace",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,3831,2565,66.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4998",2020,"310304","SCH","P","B F Grady Elementary","Duplin","2627 N NC 11 & 903",NA,"Albertson","NC",28508,"252-568-3487","www.duplinschools.net/bfg","Mrs Amy Wallace","I","310LEA","PK:08","Regular School","Traditional","Y",NA,NA,NA,NA,884,192,21.72,NA,"N","N","Y","Y",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4999",2020,"310308","SCH","P","Beulaville Elementary","Duplin","138 Lyman Road",NA,"Beulaville","NC",28518,"910-298-3171","www.duplinschools.net/bes","Mrs Pamela Jenkins","I","310LEA","PK:08","Regular School","Traditional","Y",NA,NA,NA,NA,897,321,35.79,NA,"N","N","Y","Y",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5000",2020,"310330","SCH","P","Chinquapin Elementary","Duplin","3894 NC 50 South",NA,"Chinquapin","NC",28521,"910-285-3476","www.duplinschools.net/ces","Mrs Marketa Hargrove","I","310LEA","PK:08","Regular School","Traditional","Y",NA,NA,NA,NA,508,162,31.89,NA,"N","N","N","Y",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5001",2020,"310336","SCH","P","Warsaw Elementary","Duplin","158 Lanefield Road",NA,"Warsaw","NC",28398,"910-293-3121","www.duplinschools.net/wes","Dr James Parker IV","I","310LEA","PK:08","Regular School","Traditional","Y",NA,NA,NA,NA,787,271,34.43,NA,"N","N","Y","Y",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5002",2020,"310338","SCH","P","Duplin Early College High School","Duplin","212 James Sprunt Dr",NA,"Kenansville","NC",28349,"910-296-1136","www.duplinschools.net/dechs","Mrs Selina Riley-Gurgan","H","310LEA","09:13","Regular School","Traditional","N",NA,NA,NA,NA,204,86,42.16,NA,"N","N","N","N",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5003",2020,"310344","SCH","P","East Duplin High","Duplin","394 North NC Highway 111",NA,"Beulaville","NC",28518,"910-298-4535","www.duplinschools.net/edhs","Mr Scott Ballard","H","310LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,877,683,77.88,NA,"N","N","Y","Y",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5004",2020,"310352","SCH","P","James Kenan High","Duplin","1241 NC 24 & 50",NA,"Warsaw","NC",28398,"910-293-4218","www.duplinschools.net/jkhs","Mr Michael Holton","H","310LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,647,536,82.84,NA,"N","N","Y","Y",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5005",2020,"310356","SCH","P","Kenansville Elementary","Duplin","328 Limestone Rd",NA,"Kenansville","NC",28349,"910-296-1647","www.duplinschools.net/kes","Mr Kenneth Stafford","I","310LEA","0K:08","Regular School","Traditional","Y",NA,NA,NA,NA,557,167,29.98,NA,"N","N","Y","Y",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5006",2020,"310360","SCH","P","North Duplin Elementary","Duplin","157 North Duplin School Road",NA,"Mt. Olive","NC",28365,"919-658-2931","www.duplinschools.net/ndes","Ms Ann Hardy","E","310LEA","PK:06","Regular School","Traditional","Y",NA,NA,NA,NA,719,106,14.74,NA,"N","N","Y","Y",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5007",2020,"310364","SCH","P","North Duplin Jr Sr High","Duplin","1388 West NC 403 Highway",NA,"Mt. Olive","NC",28365,"919-658-3051","www.duplinschools.net/ndjs","Mr Anthony Jones","T","310LEA","07:12","Regular School","Traditional","N",NA,NA,NA,NA,538,406,75.46,NA,"N","N","N","N",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5008",2020,"310384","SCH","P","Rose Hill-Magnolia Elementary","Duplin","1329 Brooks Quinn Road",NA,"Rose Hill","NC",28458,"910-289-3667","www.duplinschools.net/rhm","Mrs Janice Wynn","I","310LEA","PK:08","Regular School","Traditional","Y",NA,NA,NA,NA,1162,378,32.53,NA,"N","N","Y","Y",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5009",2020,"310388","SCH","P","Wallace Elementary","Duplin","4266 NC 11 S",NA,"Wallace","NC",28466,"910-285-7183","www.duplinschools.net/wale","Mr Angelo Cavallaro","I","310LEA","PK:08","Regular School","Traditional","Y",NA,NA,NA,NA,1160,314,27.07,NA,"N","N","Y","Y",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5010",2020,"310392","SCH","P","Wallace-Rose Hill High","Duplin","602 High School Road",NA,"Teachey","NC",28464,"910-285-7501","www.duplinschools.net/wrh","Mr Timothy Jenkins","H","310LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,672,543,80.8,NA,"N","N","Y","Y",0.154,0.462,0.538,0,0.846,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5011",2020,"310LEA","LEA","P","Duplin County Schools","Duplin","315 N Main Street",NA,"Kenansville","NC",28349,"910-296-1521","www.duplinschools.net","Dr Austin Obasohan",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,5850,4165,71.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5012",2020,"320306","SCH","P","Brogden Middle","Durham","1001 Leon Street",NA,"Durham","NC",27704,"919-560-3906","www.brogden.dpsnc.net/","Dr Sheldon Lanier","M","320LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,555,375,67.57,NA,"Y","N","N","N",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5013",2020,"320309","SCH","P","Josephine Dobbs Clement Early College Hi","Durham","1801 Fayetteville Street","N","Durham","NC",27707,"919-560-2696","echs.dpsnc.net/","Dr Gloria Woods-Weeks","H","320LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5014",2020,"320310","SCH","P","Eastway Elementary","Durham","610 North Alston Avenue",NA,"Durham","NC",27701,"919-560-3910","www.eastway.dpsnc.net/","Jonathan Brooks","E","320LEA","PK:05","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5015",2020,"320312","SCH","P","Charles E Jordan Sr High School","Durham","6806 Garrett Road",NA,"Durham","NC",27707,"919-560-3912","www.jordan.dpsnc.net/","Susan Taylor","H","320LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1859,1180,63.47,NA,"N","N","N","N",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5016",2020,"320314","SCH","P","The School for Creative Studies","Durham","5001 Red Mill Rd",NA,"Durham","NC",27704,"919-560-3535","www.scs.dpsnc.net","Renee Price","T","320LEA","06:12","Regular School","Year Round","N",NA,NA,NA,NA,582,316,54.3,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5017",2020,"320316","SCH","P","George L Carrington Middle","Durham","227 Milton Road",NA,"Durham","NC",27712,"919-560-3916","www.carrington.dpsnc.net","Holly Emanuel","M","320LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,959,686,71.53,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5018",2020,"320317","SCH","P","City of Medicine Academy","Durham","301 Crutchfield Road",NA,"Durham","NC",27704,"919-560-2001","cma.dpsnc.net/","Dr Lorna Tobias","H","320LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,336,302,89.88,NA,"N","N","N","N",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5019",2020,"320318","SCH","P","Club Boulevard Elementary","Durham","400 W Club Boulevard",NA,"Durham","NC",27704,"919-560-3918","www.ClubBlvd.dpsnc.net/","Terry Phillips","E","320LEA","0K:05","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5020",2020,"320320","SCH","P","Glenn Elementary","Durham","2415 E Geer Street",NA,"Durham","NC",27704,"919-560-3920","www.glenn.dpsnc.net/","Karen Kellett","E","320LEA","0K:05","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5021",2020,"320322","SCH","P","Durham's Performance Learning Center","Durham","401 North Driver Street",NA,"Durham","NC",27703,"919-560-9190","www.dplc.dpsnc.net","Kesha Futrell","H","320LEA","09:12","Alternative School","Traditional","N",NA,NA,NA,NA,148,71,47.97,NA,"N","Y","N","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5022",2020,"320323","SCH","P","Durham School of the Arts","Durham","401 North Duke Street",NA,"Durham","NC",27701,"919-560-3926","www.dsa.dpsnc.net","David Hawks","T","320LEA","06:12","Regular School","Traditional","N",NA,NA,NA,NA,1772,205,11.57,NA,"N","N","N","N",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5023",2020,"320325","SCH","P","Hillside High","Durham","3727 Fayetteville St",NA,"Durham","NC",27707,"919-560-3925","www.hillside.dpsnc.net/","Dr William Logan","H","320LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1382,906,65.56,NA,"N","N","N","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5024",2020,"320338","SCH","P","James E Shepard Magnet Middle School","Durham","2401 Dakota Street",NA,"Durham","NC",27707,"919-560-3938","www.shepard.dpsnc.net/","Claude Archer","M","320LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,445,194,43.6,NA,"Y","N","N","N",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5025",2020,"320340","SCH","P","Little River K-8 School","Durham","2315 Snow Hill Road",NA,"Durham","NC",27712,"919-560-3940","www.littleriver.dpsnc.net/","Dr Cory Hogans","I","320LEA","PK:08","Regular School","Traditional","Y",NA,NA,NA,NA,486,90,18.52,NA,"N","N","Y","N",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5026",2020,"320341","SCH","P","Lakeview School","Durham","3507 Dearborn Drive",NA,"Durham","NC",27704,"919-560-2520",NA,"Dr Theresa Mcgowan","T","320LEA","06:12","Alternative School","Traditional","N",NA,NA,NA,NA,94,NA,95,TRUE,"N","Y","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5027",2020,"320342","SCH","P","Lakewood Montessori Middle School","Durham","2119 Chapel Hill Rd",NA,"Durham","NC",27707,"919-560-2894","www.montessorimiddle.dpsnc.net/","Dr W. Renee Carmon","M","320LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,300,153,51,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5028",2020,"320343","SCH","P","Lucas Middle School","Durham","923 Snow Hill Road",NA,"Durham","NC",27704,"919-560-3843",NA,"Sarah Sanchez","M","320LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,534,422,79.03,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5029",2020,"320346","SCH","P","Lowe's Grove Middle","Durham","4418 S Alston Avenue",NA,"Durham","NC",27713,"919-560-3946","www.lowesgrove.dpsnc.net/","Ms Melissa Richardson","M","320LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,689,556,80.7,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5030",2020,"320348","SCH","P","Mangum Elementary","Durham","9008 Quail Roost Road",NA,"Bahama","NC",27503,"919-560-3948","www.mangum.dpsnc.net/","Gwen Dorman","E","320LEA","0K:05","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5031",2020,"320353","SCH","P","Middle College HS @ DTCC","Durham","1637 Lawson Street",NA,"Durham","NC",27703,"919-536-7203","mchs.dpsnc.net/","Crystal Taylor-Simon","H","320LEA","11:12","Regular School","Traditional","N",NA,NA,NA,NA,178,67,37.64,NA,"N","N","N","N",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5032",2020,"320355","SCH","P","Neal Middle","Durham","201 Baptist Road",NA,"Durham","NC",27704,"919-560-3955","www.neal.dpsnc.net/","Dr Michael Fuga","M","320LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,872,769,88.19,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5033",2020,"320356","SCH","P","Northern High","Durham","117 Tom Wilkinson Road",NA,"Durham","NC",27712,"919-560-3956","www.northern.dpsnc.net/","Danny Gilfort","H","320LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1387,866,62.44,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5034",2020,"320363","SCH","P","E K Powe Elementary","Durham","913 9th Street",NA,"Durham","NC",27705,"919-560-3963","www.powe.dpsnc.net/","Dr Margaret Goodhand","E","320LEA","PK:05","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5035",2020,"320365","SCH","P","Riverside High","Durham","3218 Rose of Sharon Road",NA,"Durham","NC",27712,"919-560-3965","www.riverside.dpsnc.net/","Tonya Williams","H","320LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1658,1034,62.36,NA,"N","N","N","N",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5036",2020,"320366","SCH","P","Sherwood Githens Middle","Durham","4800 Chapel Hill Road",NA,"Durham","NC",27707,"919-560-3966","www.githens.dpsnc.net/","Crystal Isom","M","320LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,1079,725,67.19,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5037",2020,"320368","SCH","P","Southern School of Energy and Sustainabi","Durham","800 Clayton Road",NA,"Durham","NC",27703,"919-560-3968","www.Southern.dpsnc.net/","Jerome Leathers","H","320LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1216,883,72.62,NA,"N","N","N","N",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5038",2020,"320369","SCH","P","Sandy Ridge Elementary School","Durham","1417 Old Oxford Highway",NA,"Durham","NC",27704,"919-560-2695","www.sandyridge.dpsnc.net","Lanisha Daye","E","320LEA","PK:05","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5039",2020,"320370","SCH","P","Rogers-Herr Middle","Durham","911 Cornwallis Road",NA,"Durham","NC",27707,"919-560-3970","www.rogersherr.dpsnc.net/","Dr Kecia Rogers","M","320LEA","06:08","Regular School","Year Round","N",NA,NA,NA,NA,639,485,75.9,NA,"N","N","Y","Y",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5040",2020,"320701","SCH","P","Hillside New Tech High School","Durham","3727 Fayetteville St",NA,"Durham","NC",27707,"919-560-9183","www.newtech.dpsnc.net/","Dr Tounya Wright","H","320LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,317,254,80.13,NA,"N","N","N","N",0.698,0.66,0.34,0,0.302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5041",2020,"320LEA","LEA","P","Durham Public Schools","Durham","511 Cleveland Street",NA,"Durham","NC",27701,"919-560-3749","www.dpsnc.net","Dr Pascal Mubenga",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,19991,10660,53.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5042",2020,"32A000","SCH","C","Maureen Joy Charter School","Durham","107 South Driver Street",NA,"Durham","NC",27703,"919-908-1600","www.joycharter.org",NA,"I","CH","0K:08","Regular School","Traditional","Y","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5043",2020,"32B000","SCH","C","Healthy Start Academy","Durham","807 West Chapel Hill Street",NA,"Durham","NC",27701,"919-956-5599","www.healthystartacademy.org",NA,"I","CH","0K:08","Regular School","Traditional","Y","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5044",2020,"32C000","SCH","C","Carter Community Charter School, Inc.","Durham","1955 West Cornwallis Road",NA,"Durham","NC",27705,"919-797-2340","www.carterschool.org/",NA,"I","CH","0K:08","Regular School","Traditional","Y","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5045",2020,"32D000","SCH","C","Kestrel Heights School","Durham","4700 South Alston Ave.",NA,"Durham","NC",27713,"919-484-1300","www.kestrelheights.org",NA,"I","CH","0K:08","Regular School","Traditional","N","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5046",2020,"32H000","SCH","C","Research Triangle Charter Academy","Durham","2418 Ellis Road",NA,"Durham","NC",27703,"919-957-7108","researchtriangle.heritageacademies.com/",NA,"I","CH","0K:08","Regular School","Traditional","Y","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5047",2020,"32K000","SCH","C","Central Park School for Children","Durham","724 Foster Street",NA,"Durham","NC",27701,"919-682-1200","www.cpscnc.org",NA,"I","CH","0K:08","Regular School","Year Round","Y","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5048",2020,"32L000","SCH","C","Voyager Academy","Durham","101 Hock Parc Drive",NA,"Durham","NC",27704,"919-433-3301","www.voyageracademy.net/",NA,"A","CH","0K:12","Regular School","Traditional","Y","320LEA",NA,NA,NA,1350,447,33.11,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5049",2020,"32M000","SCH","C","Global Scholars Academy","Durham","311 Dowd St",NA,"Durham","NC",27701,"919-682-5903","globalscholarsacademy.org/",NA,"I","CH","0K:08","Regular School","Year Round","Y","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5050",2020,"32N000","SCH","C","Research Triangle High School","Durham","3106 East NC Highway 54",NA,"Durham","NC",27709,"919-998-6757","www.researchtrianglehighschool.org",NA,"H","CH","09:12","Regular School","Traditional","N","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5051",2020,"32P000","SCH","C","The Institute for the Development of You","Durham","4300 S. Miami Blvd.",NA,"Durham","NC",27703,"919-224-1240","www.theidylschool.org",NA,"I","CH","0K:08","Regular School","Modified","Y","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5052",2020,"32Q000","SCH","C","Reaching All Minds Academy","Durham","2703 Holloway St.",NA,"Durham","NC",27703,"919-596-1899","www.reachingallminds.com",NA,"I","CH","0K:08","Regular School","Traditional","Y","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5053",2020,"32R000","SCH","C","Excelsior Classical Academy CFA","Durham","4100 N Roxboro Street",NA,"Durham","NC",27704,"919-213-8585","www.excelsior.teamcfa.school",NA,"I","CH","0K:08","Regular School","Modified","N","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5054",2020,"32S000","SCH","C","KIPP Durham College Preparatory","Durham","1107 Holloway Street",NA,"Durham","NC",27701,"919-973-0285","kippenc.org/school-details/kipp-durham-college-prep-public-school/",NA,"M","CH","05:08","Regular School","Traditional","Y","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5055",2020,"32T000","SCH","C","Discovery Charter School","Durham","1305 W. Club Blvd.",NA,"Durham","NC",27705,"984-888-5504","w.DiscoveryCharterDurham.org",NA,"M","CH","06:07","Regular School","Traditional","Y","320LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5056",2020,"330326","SCH","P","Edgecombe Early College High","Edgecombe","2009 West Wilson St",NA,"Tarboro","NC",27886,"252-823-5166","www.ecps.us/middlecol/","Mr Matt Bristow-Smith","H","330LEA","09:13","Regular School","Traditional","N",NA,NA,NA,NA,195,49,25.13,NA,"N","N","N","N",0.357,0.571,0.429,0,0.643,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5057",2020,"330328","SCH","P","North Edgecombe High","Edgecombe","7589 NC 33-NW",NA,"Tarboro","NC",27886,"252-823-3562","www.ecps.us/nehs/","Donnell Cannon","H","330LEA","09:12","Regular School","Traditional","Y",NA,NA,NA,NA,203,140,68.97,NA,"N","N","N","N",0.357,0.571,0.429,0,0.643,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
